PlayerName,Week,Distance,RunningDistance/Min,HSR,MaxSpeed,SprintMetres,AccelMetres,AccelLoadTotal,AccelLoadDensity,AccelLoadDensityIndex,RHIEfforts/Bout,EWMA_Distance,EWMA_RunningDistance/Min,EWMA_HSR,EWMA_MaxSpeed,EWMA_SprintMetres,EWMA_AccelMetres,EWMA_AccelLoadTotal,EWMA_AccelLoadDensity,EWMA_AccelLoadDensityIndex,EWMA_RHIEfforts/Bout,InjuredNextWeek
Athlete D,63,4031.275,9.655,147.9525,7.3275,15.4575,120.965,1455.4775,0.355,3.6075,10.0675,4003.124884,9.932374891,134.1753461,7.265298209,15.75521141,123.6404408,1440.617206,0.368831235,3.592034202,9.82180427,0
Athlete E,63,3850.2275,8.09,102.8425,7.15,12.22,77.735,1309.455,0.355,3.405,8.27,4223.286691,8.485715991,108.9502982,7.273918127,14.68838983,91.02044405,1436.960249,0.375458898,3.412395724,8.282886623,0
Athlete G,63,3617.9275,13.9025,153.0375,7.9975,30.8825,101.6425,1275.8575,0.4025,3.42,9.925,4231.936493,13.46977327,222.4341818,7.882866733,37.13373911,114.367868,1477.093324,0.398541549,3.452016738,10.67760037,0
Athlete H,63,3564.79,9.8975,150.66,7.6425,31.6625,118.4275,1381.7925,0.4,3.8425,11.6825,3479.448762,10.67514066,136.969348,7.40639692,22.76167003,117.6286388,1356.000115,0.409900471,3.850933506,11.60153153,0
Athlete I,63,3820.5325,12.215,119.645,7.215,22.775,94.0775,1308.1375,0.4025,3.385,9.8425,4215.387487,12.53919376,145.5384154,7.285972169,22.89555353,105.8468331,1441.770084,0.413391458,3.398299928,10.09596239,0
Athlete J,63,4449.2425,8.2925,148.3475,7.54,23.4425,82.965,1584.6,0.3925,3.5675,8.61,4756.14578,8.29890357,139.0798142,7.298020776,15.42858224,93.29964219,1674.853996,0.387541842,3.526409061,8.843485416,0
Athlete O,63,3580.015,6.155,71.6975,7.0475,14.275,65.3475,1185.985,0.3475,3.3325,8.03,3934.925765,6.520362037,66.39006569,6.848115593,7.413232651,72.10932589,1323.687064,0.348288847,3.373658368,7.779635179,0
Athlete Q,63,1538.35,4.56,9.15,5.84,0,22.08,523.97,0.32,3.41,6.45,3398.407977,11.26433143,33.32863773,5.702823277,3.19E-14,63.88439168,1035.404741,0.323898258,3.286593791,8.960994689,0
Athlete Y,63,4623.505,14.76,289.6,7.955,51.455,126.22,1552.095,0.415,3.375,9.075,4723.747303,12.31875192,266.9661551,8.087575017,61.42525403,124.3835211,1652.871488,0.399380249,3.487601202,7.516962208,0
Athlete AB,64,4235.965,14.1375,290.56,7.845,36.1125,105.9175,1477.6825,0.38,3.485,11.665,3984.173318,16.85582485,340.7453062,8.037875798,53.67202176,115.2208359,1328.429761,0.355933849,3.325251407,12.8484552,0
Athlete AC,64,4445.7925,9.1875,90.0475,6.9975,14.4025,103.5825,1582.26,0.4425,3.64,10.8425,4307.721905,9.857717887,115.592687,6.99700371,15.91313314,109.9215985,1526.51513,0.424736216,3.603643519,10.04378041,0
Athlete AL,64,4159.6575,7.055,78.435,6.9175,12.7525,83.4525,1441.965,0.37,3.485,10.3525,3886.14853,7.408974257,66.15698887,6.637930876,8.463492549,79.98334843,1345.59804,0.358807121,3.468448861,9.730966456,0
Athlete AM,64,4306.3375,8.8625,152.5475,7.74,29.1425,112.4775,1452.1575,0.3375,3.365,7.9125,4627.041257,9.704002889,203.6370263,7.638677188,33.40738574,126.5991423,1563.214543,0.355172286,3.382609894,8.294849903,0
Athlete AO,64,3975.32,22.7025,513.92,8.3325,108.155,152.0975,1285.6025,0.41,3.2475,22.1525,3582.686234,24.55339682,476.0784354,7.902372817,110.9887065,156.0296137,1149.145335,0.395418731,3.194875247,19.13021034,0
Athlete AQ,64,6167.3075,17.4625,386.5475,8.3075,89.07,125.8675,1756.3225,0.4175,2.8825,11.6325,6101.121133,16.18023188,354.9048979,8.25433273,77.3576759,121.2124905,1740.67326,0.405551837,2.881143931,10.63440773,0
Athlete AS,64,4609.2425,10.3275,136.665,7.7575,24.9425,99.4025,1602.0925,0.4275,3.4625,10.9525,4393.547644,9.610880682,122.725816,7.430179864,18.76944363,100.985392,1550.390939,0.41211824,3.5221109,10.55986681,0
Athlete AY,64,5062.7425,10.4825,113.035,6.71,1.59,116.175,1742.545,0.3875,3.425,9.0375,4821.716837,9.552826978,105.0479912,6.650969085,2.688897785,105.8773126,1641.455874,0.363262957,3.385813724,8.582411978,0
Athlete AZ,64,5995.483333,18.09,544.45,9.33,161.79,244.73,2046.11,0.43,3.413333333,9.85,5031.275748,17.12598393,481.7173684,9.093973864,163.2445401,201.2815923,1688.63501,0.406648206,3.32651342,9.104015513,0
Athlete BA,64,4691.1475,9.0475,113.1925,6.725,6.985,76.8275,1580.31,0.385,3.375,10.34,4120.289374,7.960186917,82.64923148,6.612355616,4.896646806,66.73012041,1387.226914,0.362853493,3.372542272,10.07682826,0
Athlete BD,64,5035.37,20.285,461.7375,8.1025,96.875,165.0725,1765.675,0.47,3.5025,16.3025,4666.239826,20.00943693,413.1717064,8.096819863,83.92558705,144.3527036,1642.640289,0.451436346,3.530421308,14.01071102,0
Athlete BE,64,1252.46,44.66,203.47,6.91,0,85.23,391.06,0.51,3.12,9.2,2418.934667,29.45066667,252.658,7.039333333,4.436,114.4126667,810.5373333,0.452666667,3.252,10.63333333,0
Athlete BG,64,4400.4975,9.45,98.9425,6.8675,5.0475,74.1175,1450.16,0.39,3.2875,12.17,3814.688596,9.226962856,123.1990776,6.978688957,5.442436636,65.77224211,1242.809134,0.34239951,3.205097528,10.73212464,0
Athlete BJ,64,5020.2925,15.915,254.655,8.075,47.1275,39.545,1800.265,0.44,3.5875,5.83,4722.100295,14.343461,231.4377615,7.868388,36.8553322,67.88675385,1688.155405,0.417995107,3.574910728,8.282623008,0
Athlete D,64,4794.72,10.8075,147.6525,7.5175,20.6875,151.975,1742.605,0.405,3.635,9.26,4669.026212,10.34549998,151.451519,7.30891693,14.45538127,144.0128649,1706.508831,0.381312343,3.651883299,9.236590967,0
Athlete E,64,4629.7775,7.4275,106.235,6.895,12.02,95.465,1597.65,0.395,3.425,9.7725,4446.902278,7.521406862,98.05691076,6.87466284,7.319743671,92.48521117,1526.019741,0.369349906,3.412633723,9.143564024,0
Athlete G,64,5292.5525,18.2925,339.4,8.3875,53.135,144.65,1812.925,0.4825,3.435,12.62,4517.628042,16.52430707,254.7518137,8.176029231,40.85339291,123.5885295,1566.40399,0.441964997,3.426818121,11.75329143,0
Athlete H,64,3762.38,5.15,26.76,6.31,0,104.45,1528.73,0.4,4.06,11.61,3552.960414,8.607482062,102.7705552,7.104612322,17.49490709,108.5936558,1401.96091,0.401300667,3.917639715,10.99757958,0
Athlete I,64,5897.94,15.4475,270.8575,7.545,34.8175,140.6525,2001.0975,0.4375,3.3825,11.925,5142.343084,14.78264939,232.5315697,7.372784626,27.36316489,129.3673065,1750.754245,0.421997078,3.391053072,11.03012837,0
Athlete J,64,4125.03,7.4875,104.135,6,8.445,68.5075,1370.3425,0.345,3.12,7.0775,3886.307808,7.193764903,110.9073707,6.311831264,12.23379402,70.05798488,1326.755203,0.340687277,3.247624012,6.975966255,0
Athlete O,64,4603.3425,6.285,66.135,6.715,11.0125,81.665,1530.2525,0.3375,3.315,8.5575,4091.092342,6.568096205,70.72260557,6.81814629,10.67060768,75.49424956,1371.806735,0.334384217,3.352265851,8.368477319,1
Athlete Q,64,2057.27,1.45,0,5.44,0,22.39,756.5,0.24,3.68,6.25,2951.361985,7.992887617,22.21909182,5.615215518,2.12E-14,50.05292779,942.4364943,0.295932172,3.417729194,8.057329792,0
Athlete V,64,4888.995,10.98,136.71,7.2925,21.2125,125.14,1665.255,0.3725,3.4025,8.9775,4487.43676,10.00353594,126.8930095,7.037463936,15.70637056,110.6636021,1530.3457,0.358313354,3.401819209,8.385311484,1
Athlete Y,64,5217,9.283333333,210.31,7.69,38.02333333,108.5566667,1758.426667,0.363333333,3.36,8.676666667,5282.111136,10.9323464,266.4436187,8.008250377,52.66441633,126.335124,1807.202583,0.379693328,3.417914525,8.092514211,0
Athlete AB,65,3993.6425,14.385,235.75,8.5075,52.2725,108.1275,1366.62,0.4,3.405,11.725,4131.10939,15.57423701,287.7670358,8.310043368,53.47468948,109.8345787,1409.636126,0.396542489,3.397889167,12.68975658,0
Athlete AC,65,4461.81,10.7475,212.68,7.785,32.8325,133.8875,1518.4625,0.4075,3.3925,10.855,4816.040006,10.68606156,182.3180616,7.509346412,26.23429173,131.7262108,1664.628822,0.430410857,3.464392547,11.22951218,0
Athlete AL,65,3525.69,6.74,72.2475,6.9075,8.9075,66.3,1176.0725,0.3375,3.355,10.4225,4060.665759,7.250661582,78.96505336,6.916967827,8.891708405,78.63522932,1368.580693,0.363931036,3.378397306,10.74361683,0
Athlete AM,65,4180.18,11.515,252.9725,7.535,33.7675,120.845,1399.435,0.37,3.335,8.945,4388.884322,10.62795119,220.4947521,7.536775741,28.44581076,122.5339664,1469.311083,0.366700699,3.34224393,8.628982697,0
Athlete AO,65,3856.13,17.5825,291.2775,8.2425,89.6075,119.9825,1326.6475,0.4575,3.3975,11.9775,4079.909379,20.14156604,430.7654008,8.384882285,107.7489112,150.320757,1363.744541,0.425669132,3.321055604,13.66550451,0
Athlete AQ,65,5080.846667,13.30666667,302.23,8.48,74.80666667,77.14,1383.043333,0.356666667,2.716666667,8.246666667,5698.388376,15.30959202,355.804248,8.404939905,80.60450027,103.2471279,1604.835099,0.391483577,2.823882435,10.19888695,0
Athlete AS,65,3682.636667,7.936666667,61.69333333,7.056666667,8.9,79.05,1308.44,0.383333333,3.59,9.806666667,4360.641414,8.55843512,90.00815048,7.238991209,13.94005764,89.9267895,1542.14133,0.413763681,3.545993705,10.35531587,1
Athlete AY,65,3602.175,8.095,72.7325,6.715,5.31,78.55,1252.515,0.3475,3.4525,8.2875,4223.370425,9.133891749,92.23364642,6.668895128,3.047066229,96.01897533,1455.44542,0.369440831,3.435870612,8.877852983,0
Athlete AZ,65,4256.99,13.7375,312.3575,8.575,106.895,147.275,1435.5125,0.405,3.3525,9.615,4551.397948,16.33709632,390.3897993,8.775974533,121.0468198,173.1068557,1538.178942,0.421467057,3.364342257,9.920325569,0
Athlete BA,65,2992.695,5.615,78.165,6.8525,8.095,49.6075,963.9625,0.2875,3.24,8.17,3767.15179,6.964975193,89.89929264,6.799323331,8.415448752,58.18727687,1232.15689,0.334051307,3.267292301,9.244805582,0
Athlete BD,65,4138.835,21.875,333.365,8.015,71.3325,105.195,1424.9375,0.4875,3.43,17.4325,4522.074719,20.43056779,362.171263,8.107458245,84.41780115,124.4539291,1576.30336,0.474388661,3.482305444,16.61294909,0
Athlete BG,65,3787.01,10.8775,81.1425,6.61,7.845,69.3875,1243.74,0.43,3.255,12.5825,4002.639538,9.128134638,89.99793507,6.692889177,6.183382545,69.9373256,1321.768286,0.401214718,3.273105684,12.24205548,0
Athlete BI,65,3321.4775,16.08,81.6975,7.03,12.27,82.885,1206.6725,0.4675,3.5875,13.275,3814.346063,14.23575,103.2208543,7.225838259,13.76074828,95.98019252,1405.93719,0.450337135,3.641128201,11.83993299,0
Athlete BJ,65,3166.22,12.9525,201.935,8.3675,54.645,0,1099.8,0.3675,3.4775,4.885,4047.818762,14.09768983,234.2005455,8.226934667,50.85352241,17.31540817,1417.635821,0.394017552,3.493223107,5.599653927,0
Athlete D,65,3538.6775,7.9975,119.1,7.3275,15.4575,103.775,1247.6175,0.3425,3.485,9.0225,4161.302431,9.413277774,136.6993124,7.3684589,16.38418025,121.8985289,1467.845541,0.373561697,3.506236207,9.325962413,0
Athlete E,65,3692.125,7.465,113.1025,7.2575,18.9975,79.285,1266.6925,0.3575,3.44,8.2225,4228.000141,7.809413701,118.847754,7.151013647,16.08677035,88.15497998,1442.920906,0.378729611,3.407063452,9.110487955,0
Athlete G,65,3867.0175,18.3875,261.41,7.8325,40.6075,102.94,1262.5625,0.43,3.265,14.4775,4520.068471,17.64032609,302.6827039,8.094987256,48.91261465,119.6680429,1498.381251,0.431807901,3.299927036,13.26512547,0
Athlete H,65,2181.1175,6.995,50.9225,6.2425,4.985,53.305,772.58,0.325,3.8575,13.03,2961.619765,8.163804531,75.5945129,6.724906179,9.78900593,80.63689893,1101.901229,0.359287305,3.782293713,12.4308807,0
Athlete I,65,4253.7975,12.6875,194.5975,7.43,25.8975,118.55,1443.2825,0.3975,3.3625,11.3975,4589.244591,13.53672704,183.170094,7.423019185,26.38534739,110.3219371,1560.661981,0.420610534,3.380794434,11.922834,0
Athlete J,65,3140.33,19.45,69.54,5.95,0,59.34,977.17,0.52,3.11,13.07,4128.085076,12.21154335,108.5673422,6.549165133,8.72104009,73.36610786,1362.261759,0.434379414,3.228091983,9.931650463,0
Athlete O,65,2997.64,7.24,30.92,6,0,72.45,1013.69,0.36,3.38,10.5,3842.732564,6.679887985,63.30700901,6.654673654,12.08625073,78.07057421,1278.102057,0.350977384,3.33141033,9.385654095,0
Athlete Q,65,1723.92,3.48,0,5.23,0,10.16,635.68,0.29,3.69,7.45,2542.214656,6.488591745,14.81272788,5.486810345,1.42E-14,36.75528519,840.1843295,0.293954781,3.50848613,7.854886528,1
Athlete V,65,3647.2625,9.06,101.155,6.5375,0.35,92.045,1224.05,0.3425,3.3125,8.3775,3994.698403,9.920636728,106.695471,6.782678061,7.494776901,95.50546462,1344.778101,0.36389523,3.340390214,8.863363997,1
Athlete Y,65,3133.345,9.425,156.985,7.6975,30.4575,59.78,1028.345,0.3175,3.2675,7.52,3960.708049,9.528619296,173.5184706,7.5564166,28.48625073,80.2370587,1325.522688,0.338936256,3.333725903,8.114301847,0
Athlete AB,66,4234.5725,14.4975,218.3225,7.7275,41.0825,102.865,1408.4225,0.385,3.3075,9.2325,4016.665713,14.57728756,220.5395688,7.990286344,38.99805595,104.0977563,1352.345994,0.390489874,3.350539835,10.24232846,0
Athlete AC,66,4444.9125,12.3425,176.345,7.6025,24.075,130.2025,1525.555,0.4175,3.4225,10.4425,4170.940835,11.64283315,174.9236912,7.682741267,28.56516874,123.3858873,1427.806434,0.413507083,3.412626923,10.55839129,0
Athlete AL,66,3226.07,12.505,122.18,6.785,10.745,96.285,1078.705,0.355,3.335,9.435,3262.75337,8.945950176,99.03796331,6.952717696,12.21110828,76.05044734,1096.493053,0.346160625,3.361142853,9.762143065,0
Athlete AM,66,3920.51,12.07,212.4525,7.9525,48.81,103.33,1240.6025,0.3725,3.16,8.2675,3885.805792,11.76465702,218.0820807,7.83069027,44.46824657,104.7278205,1256.267837,0.369070508,3.223838307,8.378348434,0
Athlete AO,66,3726.515,17.0925,283.6075,8.4425,76.5225,129.89,1285.575,0.4575,3.445,9.255,3794.412038,18.35824144,302.8275174,8.320933538,79.03129726,130.8734211,1294.710403,0.459669211,3.396813453,10.98670459,0
Athlete AQ,66,5254.6575,17.175,352.79,8.3225,76.9275,97.8375,1415.465,0.39,2.69,9.04,5249.04472,16.09242098,333.0756022,8.316925967,76.93982625,92.61209707,1432.854674,0.386438333,2.725697953,8.940861541,0
Athlete AS,66,3325.9975,9.725,73.675,7.035,12.2625,84.2875,1164.72,0.4175,3.51,9.5625,3543.381708,9.185097269,80.71957679,7.128451314,13.08482455,84.35586771,1244.106916,0.399789042,3.528692362,9.540663215,0
Athlete AY,66,3137.825,8.335,104.89,7.21,15.5375,69.78,1040.86,0.3175,3.29,8.8725,3384.957121,8.731077382,100.7107203,7.040275581,12.75278469,75.53066179,1143.505885,0.331216707,3.35029543,8.692693182,0
Athlete AZ,66,4461.1525,15.5,371.3675,8.8775,118.2025,165.3575,1452.205,0.4125,3.2425,9.3,4422.757465,15.49671038,367.2161641,8.915346821,125.3545879,162.4539159,1461.071272,0.415752752,3.280950322,9.395866779,0
Athlete BA,66,3497.43,8.995,78.7225,6.6925,8.71,62.025,1140.7325,0.3675,3.2775,9.46,3346.123934,8.104316088,87.82495287,6.879588559,9.790335556,61.32149914,1088.356577,0.34515211,3.265545393,9.259776411,0
Athlete BD,66,3925.0175,18.4875,231.8325,8.075,48.935,111.535,1320.94,0.4725,3.3575,13.2325,4018.009481,20.10508129,279.0310211,7.934374468,50.96542986,114.5565786,1371.549367,0.485157019,3.405856631,15.0964776,0
Athlete BE,66,1486.69,9.51,12.42,5.74,0,47.52,546.48,0.32,3.68,9.09,2108.186444,22.80377778,172.5786667,6.606222222,2.957333333,92.11511111,722.5182222,0.408444444,3.394666667,10.11888889,0
Athlete BG,66,3150.8675,10.285,110.415,6.6575,2.4625,84.59,1063.3225,0.3725,3.39,9.3075,3381.782347,10.83969326,101.9081724,6.663564529,4.52650149,75.90743469,1118.221112,0.395641179,3.305798654,10.74377022,0
Athlete BI,66,4178.86,12.725,119.99,6.765,4.65,112.255,1405.175,0.44,3.375,10.41,3926.318923,13.99853846,105.7799772,6.862066874,7.704905512,96.62590736,1372.986625,0.467015285,3.490778653,12.41169108,0
Athlete BJ,66,3042.155,15.1275,250.3625,7.735,51.8675,0,1038.73,0.3775,3.37,3.0675,3299.373583,15.18377206,246.311188,8.119764872,59.85134393,3.420327539,1137.42257,0.392429393,3.438599626,4.281567442,0
Athlete D,66,3794.88,10.035,147.6575,7.785,28.4975,108.21,1319.8325,0.3625,3.44,7.9675,3757.961344,9.437684498,138.8148333,7.617288178,22.94252326,111.9047094,1318.077113,0.359129471,3.468021967,8.248616032,0
Athlete E,66,3409.49,9.6075,142.675,7.365,21.7025,77.1025,1154.7375,0.3575,3.385,8.14,3513.827929,8.728495299,129.3796181,7.29199035,18.43007192,79.41947135,1202.381012,0.355520664,3.424111299,8.153367991,0
Athlete H,66,3105.3375,12.6125,126.55,7.35,17.835,99.27,1134.8325,0.3925,3.64,10.705,2751.122083,9.634918179,93.65947168,6.927450603,14.38739623,79.51660967,1011.900088,0.37316169,3.810638264,11.4480752,0
Athlete I,66,4081.6425,13.25,181.97,7.5675,27.965,103.9125,1355.5375,0.4025,3.32,10.3675,4207.850629,13.22534114,194.7409445,7.538466753,30.07543899,113.6706604,1409.025299,0.402682328,3.332626061,10.67046721,0
Athlete J,66,3366.83,10.8425,154.26,7.14,12.725,92.5225,1178.1075,0.39,3.505,9.4625,3679.419074,10.99373653,122.1015262,6.953183541,12.34368892,82.47834575,1250.467403,0.410399148,3.383740611,9.888902964,0
Athlete O,66,3127.8875,8.6125,69.31,6.8475,3.0175,59.9825,1006.7825,0.3675,3.22,7.9375,3413.914763,8.156405673,65.82515794,6.750918441,6.383958625,67.42834768,1110.130794,0.361472407,3.249022663,8.587669853,0
Athlete Q,66,3970.67,3.16,7.24,5.69,0,41.99,1383.33,0.32,3.48,5,3018.366438,5.379061163,12.28848525,5.55454023,9.44E-15,38.50019013,1021.232886,0.302636521,3.498990753,6.903257686,0
Athlete V,66,2992.765,7.225,60.25,6.9725,9.435,78.3675,977.1625,0.31,3.2575,8.1175,3346.602771,8.085557872,82.54996958,6.873337642,7.43038803,88.10864116,1096.122248,0.319287947,3.24949066,7.961065728,0
Athlete Y,66,2209.72,11.055,188.555,7.65,99.085,54.505,679.735,0.345,3.135,7.48,2894.319467,10.82402408,195.2358638,7.837139583,76.34782071,62.76667418,920.8294105,0.333939831,3.166531871,7.309552642,0
Athlete AB,67,4417.1025,16.8325,226.3325,7.905,39.84,100.715,1442.22,0.43,3.265,10.34,4450.683135,15.97801359,235.0365506,7.942463969,45.72406043,104.1519642,1468.288591,0.411207876,3.293007869,10.14965747,0
Athlete AC,67,4292.425,11.2575,106.3275,7.5325,25.29,113.67,1483.41,0.4375,3.4575,11.16,4350.265227,11.23589914,136.9680439,7.590016793,28.85268765,121.0935086,1499.748061,0.427266831,3.445241121,11.02912668,0
Athlete AL,67,4002.45,9.1175,54.22,6.52,5.8125,86.6225,1332.055,0.385,3.325,10.59,3712.155403,9.966261785,77.52928452,6.772353828,8.583966856,87.67455717,1237.858634,0.372903411,3.334811286,10.32957679,0
Athlete AM,67,4275.4575,12.86,268.62,7.8825,49.67,123,1388.8625,0.3775,3.275,8.675,3956.31241,12.25561126,226.0092999,7.876525238,43.63483883,115.5668534,1280.908307,0.37219294,3.248103863,8.622698456,0
Athlete AO,67,3760.6275,15.72,251.46,8.88,83.935,154.6025,1325.0275,0.43,3.5175,10.5825,3787.078458,16.81699831,270.5756825,8.718764649,84.98550316,145.9402745,1321.351469,0.448082807,3.482611299,10.59382436,0
Athlete AQ,67,5418.1775,16.1825,301.28,8.055,76.5375,97.445,1485.585,0.4075,2.75,9.77,5421.693062,17.10871896,349.5933906,8.326368092,87.6405521,98.98498214,1462.355368,0.394203868,2.697483546,9.44597265,0
Athlete AS,67,3817.7775,13.9075,125.8225,7.0525,13.07,87.745,1271.435,0.4375,3.2975,12.31,3645.075245,11.100976,99.96309542,7.212687914,16.0505209,89.12436893,1249.271675,0.425483021,3.428537997,10.63611866,0
Athlete AW,67,3838.21,14.74,236.53,9.04,101.48,132.98,1302.31,0.45,3.39,11.45,3989.012244,13.0860631,231.4431852,8.579390947,71.52430178,130.7484225,1432.783015,0.413215364,3.598620027,11.39381893,0
Athlete AY,67,3362.89,8.07,86.01,6.435,0,85.93,1231.895,0.38,3.62,8.64,3181.094341,8.197645096,95.44780384,6.875759133,7.37674453,76.9367622,1098.47661,0.342469527,3.410593622,8.272787879,0
Athlete AZ,67,4447.7125,15.3925,334.4925,8.86,81.77,168.8325,1506.6325,0.425,3.3925,10.1125,4411.124592,15.48993662,353.7958164,8.872722829,100.6296099,175.2979649,1471.778492,0.414963507,3.334971669,9.699337882,0
Athlete BA,67,3505.055,11.1875,126.8325,7.13,13.825,76.915,1145.035,0.3775,3.2925,9.865,3564.096024,10.08143898,109.3429845,6.920906382,11.3627206,70.74751835,1166.089509,0.366789306,3.286187979,9.433659538,0
Athlete BD,67,4185.225,18.8125,290.9725,8.55,88.6375,119.74,1449.06,0.4525,3.46,14.46,3854.262614,19.40831853,274.1556647,8.374259154,77.17597997,110.0556205,1312.588517,0.454444596,3.400169211,14.35683508,0
Athlete BG,67,3471.47,13.5475,119.22,6.5125,3.0075,80.15,1127.605,0.3925,3.225,12.525,3342.023427,11.52682213,107.6764908,6.602895462,3.915574368,82.49251796,1106.781516,0.379787146,3.311021956,10.84852251,0
Athlete BI,67,4016.33,14.28,116.57,7.72,44.09,108.03,1478.99,0.51,3.68,11.04,3959.025426,13.58855385,106.6819879,7.071769,18.80594961,104.7664839,1415.377533,0.475074819,3.569748615,11.66223524,0
Athlete BJ,67,3384.01,14.53,337.905,8.065,123.23,0,1168.58,0.35,3.45,4.335,2980.561835,14.43487783,271.6413078,7.857157914,84.86438467,0.935474199,1014.490446,0.349809749,3.365001607,3.497223574,0
Athlete D,67,4172.8375,11.545,145.725,7.505,19.5475,120.6225,1414.4625,0.3875,3.3925,7.69,3980.663074,11.06077718,150.4197202,7.680698899,26.61651694,118.5692327,1369.081066,0.376031747,3.427479648,7.858615513,0
Athlete E,67,4153.385,9.315,147.3075,7.8375,35.5225,84.83,1435.145,0.3925,3.4625,8.77,3688.549035,9.271924997,146.3436591,7.804004267,36.62269939,79.18285854,1267.029706,0.38365223,3.436830627,8.499554171,0
Athlete H,67,3991.5325,12.4775,160.9225,7.35,17.32,133.0425,1451.54,0.415,3.6525,10.2075,3409.809331,12.79637273,148.6473956,7.268879131,18.68380666,116.1514599,1249.481561,0.401612186,3.695835953,10.58088522,0
Athlete I,67,4220.5325,12.53,225.5525,7.6575,51.6975,115.755,1436.035,0.37,3.365,10.8425,3999.418242,12.19778344,191.2405261,7.616332939,39.20425338,107.7546366,1345.338639,0.37176441,3.338543419,10.65722192,0
Athlete J,67,4527.9875,9.0175,120.475,7.1325,6.7825,93.7525,1539.09,0.4,3.3925,8.86,3965.135465,10.08836154,140.0061039,7.097017736,8.494833615,92.95322262,1354.382944,0.399029461,3.414041355,9.053425277,0
Athlete O,67,4267.94,8.21,55.83,6.28,0,89.105,1384.605,0.385,3.24,7.76,3753.242243,7.636709244,58.20816285,6.527687095,2.974074154,71.95659937,1223.794704,0.374462539,3.259647224,7.824063549,0
Athlete Q,67,3464.41,3.74,15.32,5.8,0,55.46,1331.84,0.25,3.84,7.62,3167.047625,4.832707442,13.29899017,5.636360153,6.29E-15,44.15346009,1124.768591,0.285091014,3.612660502,7.14217179,0
Athlete V,67,2294.815,9.09,83.18,7.375,12.765,43.51,789.525,0.295,3.48,10.165,2888.745416,7.75989617,76.3696498,7.165912859,10.96177279,68.23732066,973.8204867,0.30454884,3.379946163,8.900847037,0
Athlete Y,67,2450.49,9.346666667,222.26,7.22,21.51333333,62.87666667,802.0933333,0.25,3.283333333,12.66,2278.268466,9.379485581,178.7213612,7.298383251,35.82510802,56.91423327,736.4744454,0.281898406,3.26158727,10.25173334,0
Athlete AB,69,3430.0625,10.67,227.3025,7.1875,33.51,82.61,1221.87,0.3625,3.645,14.5175,3916.540959,12.72973108,223.697189,7.45798671,34.60296255,92.55915342,1342.436327,0.387183037,3.486705258,12.53088913,0
Athlete AC,69,4005.492,13.02,127.666,7.21,24.536,117.024,1383.478,0.45,3.394,10.744,4480.347288,12.84939363,131.0936078,7.413657193,22.21266393,129.3556979,1561.103946,0.454504353,3.461048763,10.75848416,0
Athlete AL,69,3455.568,9.326,79.268,6.578,7.746,72.484,1166.112,0.386,3.306,10.628,3784.071919,8.894218793,68.54298953,6.480451739,5.840742493,80.36467059,1285.313359,0.385023332,3.373013252,10.49393637,0
Athlete AM,69,3923.976,11.996,214.948,7.242,37.11,111.252,1255.104,0.372,3.176,8.382,4458.762211,12.59102469,260.2704018,7.57808581,45.50336833,126.6123339,1435.925148,0.375835815,3.219605376,8.681267109,0
Athlete AO,69,4120.446,15.62,347.27,8.182,97.468,177.308,1483.074,0.44,3.544,9.758,4179.802123,15.35219076,323.4718312,8.360576484,90.74620342,176.6143824,1504.718771,0.43702653,3.569170282,10.08331566,0
Athlete AQ,69,4820.93,15.71,335.844,8.264,80.126,88.506,1355.886,0.408,2.886,9.932,5323.806578,15.65157089,329.8282748,8.262739534,78.39630548,96.40324772,1490.35071,0.411081849,2.828375661,10.07934808,0
Athlete AS,69,2434.773333,5.893333333,39.46666667,6.15,0,47.98333333,808.5066667,0.296666667,3.286666667,6.903333333,3065.388463,10.44087499,78.16027807,6.436163059,3.858581845,67.86425881,1022.500976,0.37184755,3.301535082,9.888298251,0
Athlete AW,69,2257.37,10.425,134.84,7.18,60.31,60.15,808.495,0.355,3.545,8.65,2991.950136,11.11059061,173.526214,7.757439415,59.83905655,92.6880125,1073.701119,0.367897424,3.570900015,9.657677183,0
Athlete AZ,69,1026.94,11.5,34.06,6.26,0,26.59,307.36,0.28,2.99,5.71,3554.235046,13.1891074,237.6107295,7.944175698,54.46458993,118.3677936,1180.680326,0.367782894,3.237477881,8.404141664,0
Athlete BA,69,3102.722,8.276,102.88,6.694,9.434,54.02,1036.63,0.374,3.294,7.958,3287.929288,9.266314808,105.6706014,6.943675717,9.935194796,61.70507335,1102.200688,0.380082973,3.362192497,8.679404222,0
Athlete BD,69,3180.85,16.028,187.432,7.46,48.954,69.246,1109.262,0.426,3.446,12.832,3738.816276,17.50069609,230.5767539,7.947100673,61.95477738,91.90922328,1303.948877,0.448427602,3.475879899,13.61042838,0
Athlete BG,69,3031.352,7.002,45.198,5.906,1.828,74.494,1051.218,0.402,3.49,9.806,3242.141809,9.925165128,73.40862453,6.088911558,1.685082827,76.99292324,1101.997858,0.410413367,3.429168097,11.21820498,0
Athlete BJ,69,3612.6225,14.985,235.89,7.385,40.3925,4.4875,1258.0375,0.4125,3.405,5.505,3382.829509,13.99162745,247.4272716,7.41353217,51.86088273,3.458146039,1192.067396,0.383550043,3.449877059,4.952071764,0
